MovieID,Title,YearOfRelease,Genre1,Genre2,Genre3,Actor1,Actor2,Actor3,Director1,Director2,Writer1,Writer2,Production Company,Country,Language,Duration
3892,Impulse,1984,Horror, Mystery, Sci-Fi,Tim Matheson, Meg Tilly, Hume Cronyn,Graham Baker,,Nicholas Kazan, Don Carlos Dunaway,ABC Motion Pictures,USA,English,91
3897,Boom,2003,Crime, Thriller,,Amitabh Bachchan, Jackie Shroff, Gulshan Grover,Kaizad Gustad,,Kaizad Gustad,,Quest Films,India,"English, Hindi, Marathi",100
3903,PCU,1994,Comedy,,,Jeremy Piven, Chris Young, Megan Ward,Hart Bochner,,Adam Leff, Zak Penn,Twentieth Century Fox,USA,English,79
3905,The Others,2001,Horror, Mystery, Thriller,Nicole Kidman, Fionnula Flanagan, Christopher Eccleston,Alejandro Amenábar,,Alejandro Amenábar,,Cruise/Wagner Productions,"Spain, USA, France, Italy, UK",English,101
3911,Summer Lovers,1982,Comedy, Drama, Romance,Peter Gallagher, Daryl Hannah, Valérie Quennessen,Randal Kleiser,,Randal Kleiser,,Filmways Pictures,USA,English,98
3912,Manny & Lo,1996,Comedy, Drama,,Mary Kay Place, Scarlett Johansson, Aleksa Palladino,Lisa Krueger,,Lisa Krueger,,Pope Productions,USA,English,88
3916,Monster Man,2003,Adventure, Comedy, Horror,Eric Jungmann, Justin Urich, Aimee Brooks,Michael Davis,,Michael Davis,,Dream Entertainment,USA,English,95
3930,Militia,2000,Action, Adventure,,Dean Cain, Jennifer Beals, Frederic Forrest,Jim Wynorski,,Steve Latshaw, Fred Olen Ray,Cinetel Films,USA,English,89
3935,Yellow Submarine,1968,Animation, Adventure, Comedy,The Beatles, Paul Angelis, John Clive,George Dunning,,Lee Minoff, John Lennon,Apple Corps,"UK, USA",English,90
3937,Butley,1974,Drama, Romance,,Alan Bates, Jessica Tandy, Georgina Hale,Harold Pinter,,Simon Gray, Simon Gray,Cinévision Ltée,"UK, Canada, USA",English,129
3938,Shrek 2,2004,Animation, Adventure, Comedy,Mike Myers, Eddie Murphy, Cameron Diaz,Andrew Adamson, Kelly Asbury,William Steig, Andrew Adamson,DreamWorks,USA,English,93
3946,The Center of the World,2001,Drama, Romance,,Shane Edelman, Peter Sarsgaard, Molly Parker,Wayne Wang,,Wayne Wang, Miranda July,Artisan Entertainment,USA,English,88
3966,Friday Night Lights,2004,Action, Drama, Sport,Billy Bob Thornton, Lucas Black, Garrett Hedlund,Peter Berg,,Buzz Bissinger, David Aaron Cohen,Universal Pictures,"Germany, USA",English,118
3971,Koi... Mil Gaya,2003,Action, Drama, Romance,Hrithik Roshan, Rekha, Preity Zinta,Rakesh Roshan,,Rakesh Roshan, Rakesh Roshan,Film Kraft,India,"Hindi, English",171
3974,Hondo,1953,Drama, Romance, War,John Wayne, Geraldine Page, Ward Bond,John Farrow,,James Edward Grant, Louis L'Amour,Wayne-Fellows Productions,USA,"English, Athapascan languages",83
3978,Hangman's Curse,2003,Horror, Mystery, Thriller,David Keith, Mel Harris, Leighton Meester,Rafal Zielinski,,Frank Peretti, Kathy Mackel,Namesake Entertainment,USA,English,106
3991,Insan,2005,Action, Crime, Drama,Akshay Kumar, Ajay Devgn, Tusshar Kapoor,K. Subhash,,Naeem-Ejaz,,D.M.S. Films,India,Hindi,141
3994,Freeze Frame,2004,Crime, Drama, Mystery,Lee Evans, Sean McGinley, Ian McNeice,John Simpson,,John Simpson,,Green Park Films,"UK, Ireland",English,99
4003,Deal of a Lifetime,1999,Comedy, Fantasy, Romance,Jennifer Rubin, Ashley Buccille, Michael A. Goorjian,Paul Levine,,Katharine R. Sloan,,Tomorrow Film Corporation,USA,English,94
4007,Cyborg,1989,Action, Sci-Fi, Thriller,Jean-Claude Van Damme, Deborah Richter, Vincent Klyn,Albert Pyun,,Albert Pyun,,Cannon Entertainment,USA,English,86
4019,Infinity,1996,Biography, Drama,,Matthew Broderick, Jeffrey Force, Peter Riegert,Matthew Broderick,,Richard Feynman, Ralph Leighton,First Look International,USA,English,119
4042,Pretty Baby,1978,Drama,,,Brooke Shields, Keith Carradine, Susan Sarandon,Louis Malle,,Polly Platt, Polly Platt,Paramount Pictures,USA,English,110
4043,Signs,2002,Drama, Mystery, Sci-Fi,Mel Gibson, Joaquin Phoenix, Rory Culkin,M. Night Shyamalan,,M. Night Shyamalan,,Touchstone Pictures,USA,"English, Portuguese",106
4052,All the Queen's Men,2001,Action, Comedy, Drama,Matt LeBlanc, Eddie Izzard, James Cosmo,Stefan Ruzowitzky,,Digby Wolfe, Joseph Manduke,Atlantic Streamline,"Germany, Austria, USA","English, German, Italian",99
4065,Learning Curve,1998,Drama,,,John S. Davies, Marsha Dietlein, Meason Wiley,Andy Anderson,,Andy Anderson,,Andersonfilm,USA,English,86
4069,Local Hero,1983,Comedy, Drama,,Burt Lancaster, Peter Riegert, Fulton Mackay,Bill Forsyth,,Bill Forsyth,,Enigma Productions,UK,"English, Russian, Japanese",111
4072,Hair,1979,Comedy, Drama, Musical,John Savage, Treat Williams, Beverly D'Angelo,Milos Forman,,Gerome Ragni, James Rado,CIP Filmproduktion GmbH,"USA, West Germany",English,121
4080,A Mighty Wind,2003,Comedy, Music,,Jim Moret, Stuart Luce, Mary Gross,Christopher Guest,,Christopher Guest, Eugene Levy,Castle Rock Entertainment,USA,English,91
4095,Girl Play,2004,Comedy, Romance,,Robin Greenspan, Lacie Harmon, Mink Stole,Lee Friedlander,,Lee Friedlander, Robin Greenspan,Goff-Kellam Productions,USA,English,80
4096,Blood Feast 2: All U Can Eat,2002,Comedy, Horror,,Trey Bosworth, Lavelle Higgins, Mark McLachlan,Herschell Gordon Lewis,,W. Boyd Ford,,,USA,English,92
4097,Sleepaway Camp,1983,Horror,,,Felissa Rose, Jonathan Tiersten, Karen Fields,Robert Hiltzik,,Robert Hiltzik,,American Eagle Films,USA,English,84
4101,Hysterical,1983,Comedy, Horror,,Bill Hudson, Mark Hudson, Brett Hudson,Chris Bearde,,Bill Hudson, Brett Hudson,,USA,English,87
4102,Testament,1983,Drama,,,Jane Alexander, William Devane, Rossie Harris,Lynne Littman,,Carol Amen, John Sacret Young,Paramount Pictures,USA,English,90
4109,American Psycho,2000,Comedy, Crime, Drama,Christian Bale, Justin Theroux, Josh Lucas,Mary Harron,,Bret Easton Ellis, Mary Harron,Am Psycho Productions,"USA, Canada","English, Spanish, Cantonese",101
4113,Trippin',1999,Comedy,,,Deon Richmond, Donald Faison, Guy Torry,David Raynr,,Gary Hardwick,,Beacon Communications,USA,English,94
4122,Parting Glances,1986,Drama, Music, Romance,Richard Ganoung, John Bolger, Steve Buscemi,Bill Sherwood,,Bill Sherwood,,Rondo Productions,USA,"English, German, Polish",90
4123,Patch Adams,1998,Biography, Comedy, Drama,Robin Williams, Daniel London, Monica Potter,Tom Shadyac,,Patch Adams, Maureen Mylander,Universal Pictures,USA,English,115
4143,Hum Aapke Dil Mein Rehte Hain,1999,Drama, Romance,,Anil Kapoor, Kajol, Anupam Kher,Satish Kaushik,,Jainendra Jain, Bhupati Raja,,India,Hindi,168
4144,The Brothers,2001,Comedy, Drama,,Morris Chestnut, D.L. Hughley, Bill Bellamy,Gary Hardwick,,Gary Hardwick,,Screen Gems,USA,"English, French",106
4151,Oliver Twist,1974,Animation, Family,,Josh Albee, Philip L. Clarke, Cathleen Cordell,Hal Sutherland,,Ben Starr,,Filmation Associates,USA,English,91
4161,I Think I Do,1997,Comedy, Romance,,Alexis Arquette, Christian Maelen, Luna Lauren Velez,Brian Sloan,,Brian Sloan,,Danger Filmworks,USA,English,90
4166,Hollywood Shuffle,1987,Comedy,,,Robert Townsend, Craigus R. Johnson, Helen Martin,Robert Townsend,,Robert Townsend, Keenen Ivory Wayans,Conquering Unicorn,USA,English,78
4169,Darna Mana Hai,2003,Horror,,,Sameera Reddy, Antara Mali, Sohail Khan,Prawaal Raman,,Atul Sabharwal, Rajnish Thakur,K Sera Sera,India,Hindi,121
4171,Mars Attacks!,1996,Comedy, Sci-Fi,,Jack Nicholson, Glenn Close, Annette Bening,Tim Burton,,Len Brown, Woody Gelman,Tim Burton Productions,USA,"English, French",106
4177,Salaam Bombay!,1988,Crime, Drama,,Shafiq Syed, Hansa Vithal, Chanda Sharma,Mira Nair,,Hriday Lani, Mira Nair,Cadrage,"UK, India, France","Hindi, English",113
4183,The Designated Mourner,1997,Drama,,,Mike Nichols, Miranda Richardson, David de Keyser,David Hare,,Wallace Shawn, Wallace Shawn,British Broadcasting Corporation (BBC),UK,English,94
4192,The Untold Story,1993,Comedy, Crime, Horror,Anthony Chau-Sang Wong, Danny Lee, Emily Kwan,Danny Lee, Herman Yau,Kam-Fai Law, Wing-Kin Lau,Heroes United Films Ltd.,Hong Kong,"English, Cantonese",96
4198,Happy Together,1997,Drama, Romance,,Leslie Cheung, Tony Chiu-Wai Leung, Chen Chang,Kar-Wai Wong,,Manuel Puig, Kar-Wai Wong,Block 2 Pictures,"Hong Kong, Japan, South Korea","Mandarin, Cantonese, Spanish",96
4210,Below,2002,Action, Horror, Mystery,Matthew Davis, Bruce Greenwood, Holt McCallany,David Twohy,,Lucas Sussman, Darren Aronofsky,Dimension Films,"USA, UK",English,105
4213,Hum Ho Gaye Aap Ke,2001,Drama, Musical, Romance,Fardeen Khan, Reema Sen, Apoorva Agnihotri,Ahathian, Sunil Kumar Agrawal,Sunil Kumar Agrawal, Ahathian,Venus Records & Tapes,India,Hindi,168
4216,Jurassic Park III,2001,Action, Adventure, Sci-Fi,Sam Neill, William H. Macy, Téa Leoni,Joe Johnston,,Michael Crichton, Peter Buchman,Universal Pictures,USA,"English, Spanish",92
4225,Life,1999,Comedy, Crime, Drama,Eddie Murphy, Martin Lawrence, Obba Babatundé,Ted Demme,,Robert Ramsey, Matthew Stone,Imagine Entertainment,USA,English,108
4228,Umrao Jaan,1981,Drama, Musical, Romance,Rekha, Farooq Shaikh, Naseeruddin Shah,Muzaffar Ali,,Mirza Muhammad Hadi Ruswa, Shama Zaidi,Integrated Films,India,Urdu,145
4237,Morvern Callar,2002,Drama,,,Samantha Morton, Kathleen McDermott, Paul Popplewell,Lynne Ramsay,,Lynne Ramsay, Liana Dognini,Alliance Atlantis Motion Picture Production,"UK, Canada","English, Spanish",97
4247,Velvet Goldmine,1998,Drama, Music,,Ewan McGregor, Jonathan Rhys Meyers, Christian Bale,Todd Haynes,,James Lyons, Todd Haynes,Channel Four Films,"UK, USA","English, French",118
4255,Gerry,2002,Adventure, Drama, Mystery,Casey Affleck, Matt Damon,,Gus Van Sant,,Casey Affleck, Matt Damon,Epsilon Motion Pictures,"USA, Argentina, Jordan",English,103
4260,Rat Race,2001,Action, Adventure, Comedy,Breckin Meyer, Jenica Bergere, Cuba Gooding Jr.,Jerry Zucker,,Andy Breckman,,Paramount Pictures,"USA, Canada",English,112
4282,On the Line,2001,Comedy, Family, Romance,Lance Bass, Joey Fatone, Emmanuelle Chriqui,Eric Bross,,Eric Aronson, Paul B. Stanton,A Happy Place,USA,English,85
4285,Flipper,1996,Adventure, Family,,Elijah Wood, Paul Hogan, Jonathan Banks,Alan Shapiro,,Ricou Browning, Jack Cowden,Universal Pictures,USA,English,95
4295,Suzhou River,2000,Drama, Romance,,Xun Zhou, Hongshen Jia, Zhongkai Hua,Ye Lou,,Ye Lou,,Coproduction Office,"Germany, China, France",Mandarin,83
4296,They Might Be Giants,1971,Comedy, Mystery, Romance,George C. Scott, Joanne Woodward, Jack Gilford,Anthony Harvey,,James Goldman, James Goldman,Universal Pictures,USA,English,98
4303,Adam & Evil,2004,Horror,,,Sean Arnfinson, Dave Barton, Lynsey Brothers,Andrew Van Slee,,Andrew Van Slee,,Extraordinary Films Ltd.,USA,English,90
4312,Eden's Curve,2003,Drama, Romance,,Trevor Lissauer, Samuel A. Levine, Amber Taylor,Anne Misawa,,Jerry Meadors, Hart Monroe,Stick Film Productions,USA,English,93
4314,Changing Hearts,2002,Comedy, Drama, Romance,Lauren Holly, Faye Dunaway, Ian Somerhalder,Martin Guigui,,Daniel Wright, Daniel Wright,Crazy Dreams Entertainment,USA,English,92
4315,In Good Company,2004,Comedy, Drama, Romance,Dennis Quaid, Topher Grace, Scarlett Johansson,Paul Weitz,,Paul Weitz,,Universal Pictures,USA,English,109
4324,Net Games,2003,Thriller,,,C. Thomas Howell, Lala Sloatman, Sam Ball,Andrew Van Slee,,Andrew Van Slee,,Extraordinary Films Ltd.,USA,English,97
4336,Manic,2001,Drama,,,Joseph Gordon-Levitt, Maggie Baird, Don Cheadle,Jordan Melamed,,Michael Bacall, Blayne Weaver,Manic LLC,USA,English,100
4338,Hazaaron Khwaishein Aisi,2003,Drama,,,Kay Kay Menon, Shiney Ahuja, Chitrangda Singh,Sudhir Mishra,,Sudhir Mishra, Shivkumar Subramaniam,Artcam International,"India, France","Hindi, English",120
4355,Coffee and Cigarettes,2003,Comedy, Drama, Music,Roberto Benigni, Steven Wright, Joie Lee,Jim Jarmusch,,Jim Jarmusch,,Asmik Ace Entertainment,"USA, Japan, Italy","English, French",95
4368,Across the Moon,1994,Comedy, Drama, Romance,Christina Applegate, Elizabeth Peña, Michael Mundra,Lisa Gottlieb,,Stephen Schneck,,Airstream Films Inc.,USA,English,88
4375,Love Chronicles,2003,Drama, Romance,,Terrence Howard, Monica Calhoun, Robin Givens,Tyler Maddox,,Tyler Maddox,,,USA,English,78
4379,Ringu 2,1999,Horror, Mystery, Sci-Fi,Miki Nakatani, Hitomi Satô, Kyoko Fukada,Hideo Nakata,,Hiroshi Takahashi, Kôji Suzuki,Kadokawa Shoten Publishing Co.,Japan,Japanese,95
4390,Get Your Stuff,2000,Comedy, Drama,,Cameron Watson, Anthony Meindl, Elaine Hendrix,Max Mitchell,,Max Mitchell,,Revision Studios,USA,English,93
4399,Boogie Boy,1998,Crime, Thriller,,Mark Dacascos, Emily Lloyd, Michael Peña,Craig Hamann,,Craig Hamann,,Imperial Entertainment,USA,English,104
4403,Hey Ram,2000,Crime, Drama, History,Kamal Haasan, Shah Rukh Khan, Rani Mukerji,Kamal Haasan,,H. Banerjee, Kamal Haasan,Raajkamal Films International,India,"Tamil, Hindi",186
4404,Khoobsurat,1999,Action, Comedy, Romance,Sanjay Dutt, Urmila Matondkar, Om Puri,Sanjay Chhel,,Sanjay Chhel, Sanjay Chhel,Friends India,India,Hindi,153
4414,Just a Kiss,2002,Comedy, Drama, Romance,Marley Shelton, Ron Eldard, Patrick Breen,Fisher Stevens,,Patrick Breen, Patrick Breen,GreeneStreet Films,USA,English,89
4418,Titan A.E.,2000,Animation, Action, Adventure,Drew Barrymore, Jim Breuer, Ken Hudson Campbell,Don Bluth, Gary Goldman,Hans Bauer, Randall McCormick,David Kirschner Productions,USA,"English, Mandarin",94
4420,Against the Ropes,2004,Biography, Drama, Romance,Meg Ryan, Omar Epps, Charles S. Dutton,Charles S. Dutton,,Jackie Kallen, Cheryl Edwards,ATR Films,"USA, Germany",English,110
4429,Undisputed,2002,Action, Crime, Drama,Wesley Snipes, Ving Rhames, Peter Falk,Walter Hill,,David Giler, Walter Hill,A Band Apart,"USA, Germany, Japan","English, German",96
4432,The Italian Job,2003,Action, Crime, Thriller,Mark Wahlberg, Charlize Theron, Donald Sutherland,F. Gary Gray,,Troy Kennedy-Martin, Donna Powers,Paramount Pictures,"USA, France, Italy, UK, Germany","English, Russian, Italian",111
4448,Ivanhoe,1952,Adventure, Drama, History,Robert Taylor, Elizabeth Taylor, Joan Fontaine,Richard Thorpe,,Noel Langley, Æneas MacKenzie,Metro-Goldwyn-Mayer (MGM),"UK, USA",English,106
4456,Cats Don't Dance,1997,Animation, Comedy, Family,Scott Bakula, Jasmine Guy, Natalie Cole,Mark Dindal,,Mark Dindal, Robert Lence,David Kirschner Productions,USA,English,75
4487,Whacked!,2002,Action, Comedy,,Patrick Muldoon, Paul Sampson, Carmen Electra,James Bruce,,Matthew Goodman, Paul Sampson,Modern Digital,USA,English,91
4488,Wonder Boys,2000,Comedy, Drama,,Michael Douglas, Tobey Maguire, Frances McDormand,Curtis Hanson,,Michael Chabon, Steve Kloves,British Broadcasting Corporation (BBC),"USA, Germany, UK, Japan",English,107
4497,Texasville,1990,Drama,,,Harvey Christiansen, Pearl Jones, Loyd Catlett,Peter Bogdanovich,,Larry McMurtry, Peter Bogdanovich,Cine-Source,USA,English,123
4501,Open Hearts,2002,Drama, Romance,,Mads Mikkelsen, Sonja Richter, Nikolaj Lie Kaas,Susanne Bier,,Susanne Bier, Anders Thomas Jensen,Det Danske Filminstitut,Denmark,Danish,113
4517,Mimic,1997,Horror, Sci-Fi,,Mira Sorvino, Jeremy Northam, Alexander Goodwin,Guillermo del Toro,,Donald A. Wollheim, Matthew Robbins,Dimension Films,"USA, Denmark","English, Italian",105
4533,L.I.E.,2001,Crime, Drama,,Paul Dano, Bruce Altman, Billy Kay,Michael Cuesta,,Stephen M. Ryder, Michael Cuesta,Alter Ego Entertainment,USA,English,97
4540,Aashiqui,1990,Musical, Drama, Romance,Rahul Roy, Anu Agrawal, Avtar Gill,Mahesh Bhatt,,Robin Bhatt, Robin Bhatt,Super Cassettes Industries Limited (T-Series),India,Hindi,152
4564,Seven Girlfriends,1999,Comedy, Romance,,Laura Leighton, Tim Daly, Olivia d'Abo,Paul Lazarus,,Paul Lazarus, Stephen Gregg,White Dwarf Productions,USA,English,99
4567,Illusions of Sin,1997,Drama, Mystery, Thriller,Mellara Gold, Landon Hall, Johnny Keatth,Eric Gibson,,Jalee Bailey,,HollyDream Productions,USA,English,88
4571,Mast,1999,Fantasy, Musical, Romance,Urmila Matondkar, Aftab Shivdasani, Dalip Tahil,Ram Gopal Varma,,Ramesh Khatkar, Ramesh Khatkar,Varma Corporation,India,Hindi,153
4579,I Never Promised You a Rose Garden,1977,Drama, Fantasy,,Kathleen Quinlan, Bibi Andersson, Ben Piazza,Anthony Page,,Joanne Greenberg, Gavin Lambert,New World Pictures,USA,English,96
4582,China O'Brien,1990,Action,,,Cynthia Rothrock, Richard Norton, Keith Cooke,Robert Clouse,,Robert Clouse, Sandra Weintraub,Fred Weintraub Productions,"USA, China, Hong Kong",English,86
4590,The Forgotten,2004,Drama, Mystery, Sci-Fi,Julianne Moore, Christopher Kovaleski, Matthew Pleszewicz,Joseph Ruben,,Gerald Di Pego,,Revolution Studios,USA,English,91
4621,Drawing Flies,1996,Comedy,,,Jason Lee, Renée Humphrey, Jason Mewes,Matthew Gissing, Malcolm Ingram,Malcolm Ingram, Matthew Gissing,Aaron Gustafson,"Canada, USA",English,76
4624,Mom and Dad Save the World,1992,Adventure, Comedy, Family,Teri Garr, Jeffrey Jones, Jon Lovitz,Greg Beeman,,Chris Matheson, Ed Solomon,Cinema Plus,USA,English,88
4628,Kolya,1996,Comedy, Drama, Music,Zdenek Sverák, Andrey Khalimon, Libuse Safránková,Jan Sverák,,Pavel Taussig, Zdenek Sverák,Biograf Jan Sverak,"Czech Republic, UK, France","Czech, Russian, Slovak",105
4633,Gandhi,1982,Biography, Drama, History,Ben Kingsley, Rohini Hattangadi, Roshan Seth,Richard Attenborough,,John Briley,,International Film Investors,"UK, India",English,191
4634,Me and You and Everyone We Know,2005,Comedy, Drama,,John Hawkes, Miranda July, Miles Thompson,Miranda July,,Miranda July,,IFC Films,"USA, UK",English,91
4644,The Mother,2003,Drama, Romance,,Anne Reid, Peter Vaughan, Anna Wilson-Jones,Roger Michell,,Hanif Kureishi,,BBC Films,UK,English,112
4652,Kids,1995,Drama,,,Leo Fitzpatrick, Sarah Henderson, Justin Pierce,Larry Clark,,Harmony Korine,,Guys Upstairs,USA,English,91
4670,Wild Wild West,1999,Action, Comedy, Sci-Fi,Will Smith, Kevin Kline, Kenneth Branagh,Barry Sonnenfeld,,Jim Thomas, John Thomas,Peters Entertainment,USA,English,106
4672,Gabriela,2001,Drama, Romance,,Jaime Gomez, Seidy Lopez, Zach Galligan,Vincent Jay Miller,,Vincent Jay Miller,,Grindstone Pictures,USA,"English, Spanish",93
4674,3 Strikes,2000,Comedy,,,Brian Hooks, N'Bushe Wright, Faizon Love,DJ Pooh,,DJ Pooh,,Absolute Entertainment (II),USA,English,82
4681,Orphans,1998,Comedy, Drama,,Douglas Henshall, Gary Lewis, Rosemarie Stevenson,Peter Mullan,,Peter Mullan,,Antoinine Green Bridge,UK,English,101
4687,Soultaker,1990,Fantasy, Horror,,Joe Estevez, Vivian Schilling, Gregg Thomsen,Michael Rissi,,Vivian Schilling, Eric Parkinson,Park-Schilling Productions Inc.,USA,English,94
4693,Leprechaun 2,1994,Comedy, Fantasy, Horror,Warwick Davis, Charlie Heath, Shevonne Durkin,Rodman Flender,,Mark Jones, Turi Meyer,Planet Productions,USA,English,85
4704,Fire,1996,Drama, Romance,,Karishma Jhalani, Ramanjeet Kaur, Dilip Mehta,Deepa Mehta,,Deepa Mehta,,Trial by Fire Films Inc.,"Canada, India","English, Hindi",108
4729,Ulysses,1967,Drama,,,Milo O'Shea, Barbara Jefford, Maurice Roëves,Joseph Strick,,Fred Haines, James Joyce,Laser Film Corporation,"UK, USA",English,132
4735,Eureka,1983,Drama, Thriller,,Gene Hackman, Theresa Russell, Rutger Hauer,Nicolas Roeg,,Marshall Houts, Paul Mayersberg,Recorded Picture Company (RPC),"UK, USA",English,130
4739,Mystic Pizza,1988,Comedy, Drama, Romance,Annabeth Gish, Julia Roberts, Lili Taylor,Donald Petrie,,Amy Holden Jones, Amy Holden Jones,Night Life Inc.,USA,English,104
4746,Leo,2002,Drama,,,Joseph Fiennes, Elisabeth Shue, Justin Chambers,Mehdi Norowzian,,Massy Tadjedin, Amir Tadjedin,Freewheel Productions,"UK, USA",English,104
4747,Schizopolis,1996,Comedy, Fantasy, Mystery,Miles Hardy, Gordon Mese,,Steven Soderbergh,,,,.406 Production,USA,"English, Japanese, Italian, French",96
4752,Dancer in the Dark,2000,Crime, Drama, Musical,Björk, Catherine Deneuve, David Morse,Lars von Trier,,Lars von Trier,,Zentropa Entertainments,"Denmark, Germany, Netherlands, Italy, USA, UK, France, Sweden, Finland, Iceland, Argentina, Norway, Taiwan, Belgium","English, German, Czech",140
4762,Aarzoo,1999,Musical, Drama, Action,Madhuri Dixit, Akshay Kumar, Saif Ali Khan,Lawrence D'Souza,,Reema Rakesh Nath,,Dayavanti Pictures,India,Hindi,175
4777,Videodrome,1983,Horror, Sci-Fi, Thriller,James Woods, Sonja Smits, Debbie Harry,David Cronenberg,,David Cronenberg,,Filmplan International,Canada,English,87
4779,Hair Show,2004,Comedy, Romance,,Mo'Nique, Kellita Smith, Gina Torres,Leslie Small,,Andrea Allen-Wiley, Sherri A. McGee,Beauty Shop LLC,USA,English,105
4781,Cobra,1986,Action, Crime, Thriller,Sylvester Stallone, Brigitte Nielsen, Reni Santoni,George P. Cosmatos,,Paula Gosling, Sylvester Stallone,Warner Bros.,"USA, Israel",English,87
